origen_stop,dest_stop,lines
941,4503,['01020']
4503,3611,['01020']
3611,3612,['01020']
3612,3634,['01020']
3634,4339,['01020']
4339,3636,['01020']
3733,3734,['033B1']
3734,3736,['033B1']
3736,7204,['033B1']
7204,3739,['033B1']
3739,3738,['033B1']
3738,7170,['033B1']
7170,3740,['033B1']
3740,3741,['033B1']
3741,5165,['033B1']
5165,7169,['033B1']
7169,3743,['033B1']
3743,3744,['033B1']
3744,3780,['033B1']
3780,3745,['033B1']
3745,3746,['033B1']
3746,3749,['033B1']
3749,3750,"['033B1', '033A1']"
3750,3752,"['033B1', '033A1']"
3690,4330,['033B1']
4330,3732,['033B1']
3732,3735,['033B1']
493,485,['01200']
485,494,['01200']
495,56,['01200']
56,400,['01200']
400,279,['01200']
279,58,['01200']
58,4499,['01200']
4499,4934,['01200']
4934,4500,['01200']
4500,4481,['01200']
4481,4485,['01200']
4485,822,['01200']
822,823,['01200']
823,824,['01200']
824,825,['01200']
825,826,['01200']
826,3,['01200']
3,827,['01200']
827,71,['01200']
71,72,['01200']
72,5144,['01200']
5144,192,['01200']
192,7027,['01200']
7027,4538,['01200']
4538,795,['01200']
795,7396,['01200']
7396,796,['01200']
796,5145,['01200']
5145,276,['01200']
2934,2935,"['00611', '01611']"
2935,2936,"['00611', '01611']"
2936,2937,['00611']
2937,2938,['00611']
2938,7440,"['00611', '01611']"
7440,2940,"['00611', '01611']"
2940,2948,"['00611', '01611']"
2948,2949,"['00611', '00610', '01611', '015D0']"
2949,2950,"['00611', '00610', '01611', '015D0']"
2950,2954,"['00611', '00610', '01611', '015D0']"
2954,7067,"['00611', '00610', '01610']"
7067,2956,"['00611', '015D1', '01610']"
2956,2965,"['00611', '01611', '01161', '015D1', '01610']"
2965,2983,"['00611', '015D1', '01610']"
2983,2984,"['00611', '015D1', '01610']"
2984,2941,"['00611', '015D1']"
2941,2942,"['00611', '015B1', '015D1']"
2942,2943,['00611']
2943,2944,['00611']
2944,2945,['00611']
2945,2946,['00611']
2946,2947,['00611']
2947,1305,['00611']
1307,1309,['00611']
1309,1310,"['00611', '00170']"
1310,1311,"['00611', '00170', '01611']"
1311,1312,"['00611', '00170', '01611']"
1312,1313,"['00611', '00170']"
1313,1055,"['00611', '00170']"
1055,2868,"['00611', '00170', '01611']"
2868,2892,['00611']
2892,7449,['00611']
7449,2893,['00611']
2893,2894,"['00611', '00170']"
2898,1308,['00611']
1308,3562,['00611']
5034,4529,['00611']
4529,793,['00611']
793,495,['00611']
400,303,['00611']
7132,6230,['00090']
6273,136,"['00090', '02200']"
136,137,"['00090', '02200']"
137,193,"['00090', '02200']"
193,138,['00090']
138,167,['00090']
167,168,['00090']
168,169,['00090']
169,141,['00090']
141,142,"['00090', '017A0']"
142,143,"['00090', '017A0']"
143,115,['00090']
38,40,['00090']
819,263,"['00090', '01201']"
263,39,['00090']
39,277,['00090']
277,336,['00090']
336,1278,['00090']
1289,1290,['00090']
1291,2389,"['00090', '054A0']"
2389,2390,"['00090', '054A0']"
2390,2391,"['00090', '054A0']"
2391,2392,"['00090', '054A0']"
2392,2393,"['00090', '054A0']"
2393,2394,"['00090', '054A0']"
2394,1090,['00090']
1090,2413,"['00090', '00171']"
2413,2414,"['00090', '00171']"
2414,2415,"['00090', '00171']"
2415,2416,['00090']
2416,2417,['00090']
2417,2418,['00090']
2418,2419,['00090']
2419,2452,['00090']
2452,2453,['00090']
2453,2454,['00090']
2454,2455,['00090']
2455,2456,['00090']
2456,2445,['00090']
2445,2457,['00090']
2457,4392,['00090']
312,7391,['00670']
7391,1444,['00670']
2201,493,['00670']
493,7239,['00670']
7186,7187,"['00670', '066A0', '067X0', '066X0']"
7187,3947,"['00670', '067X0']"
3947,3892,"['00670', '067X0']"
3892,3893,['00670']
3893,3895,['00670']
3895,3896,"['00670', '067X0']"
3896,1450,['00670']
1450,3897,['00670']
3897,3898,['00670']
3898,3899,['00670']
3899,3900,"['00670', '067X0']"
3900,3901,"['00670', '067X0']"
3901,3902,['00670']
3902,3904,"['00670', '067X0']"
3904,3905,['00670']
3905,3906,['00670']
3906,3907,['00670']
3907,3908,['00670']
3908,3909,['00670']
3909,5118,['00670']
5118,3910,['00670']
3910,3911,"['00670', '067X0']"
3911,3912,"['00670', '067X0']"
3912,3913,"['00670', '067X0']"
3913,3914,"['00670', '067X0']"
3914,7075,['00670']
7075,3925,['00670']
3925,3008,"['00670', '067X0']"
3008,6089,"['00670', '067X0']"
4495,4720,"['00690', '069X0']"
4720,1443,"['00690', '069X0']"
1450,1451,['00690']
1451,1452,['00690']
1452,2640,['00690']
2641,1948,['00690']
1952,1953,"['00690', '00680']"
1953,1954,"['00690', '00680']"
4379,1968,"['00690', '00680']"
1968,1969,"['00690', '00680']"
1969,1970,"['00690', '00680']"
1970,1971,"['00690', '00680']"
1971,2160,['00690']
2160,4665,"['00690', '051D1']"
4667,2162,['00690']
2162,2163,['00690']
2163,2168,['00690']
2168,4536,['00690']
4536,6003,['00690']
6003,5123,['00690']
5123,5124,['00690']
5124,5125,['00690']
5125,6001,['00690']
6001,4438,['00690']
4438,3432,['00690']
3432,3426,['00690']
3426,3434,['00690']
3434,3435,"['00690', '069X0']"
3435,3453,"['00690', '069X0']"
3453,3437,"['00690', '069X0']"
3437,3439,['00690']
3439,3440,['00690']
3440,4557,['00690']
4557,3441,['00690']
3441,4560,"['00690', '069X0']"
4560,5126,"['00690', '069X0']"
5126,2161,['00690']
6057,2183,['01230']
2185,1423,['01230']
1423,1424,"['01230', '01221']"
1424,1425,"['01230', '01221']"
1425,1426,"['01230', '01221']"
1426,1463,['01230']
1463,4399,['01230']
4399,4400,['01230']
4400,1464,['01230']
1464,1469,['01230']
1469,1465,['01230']
1465,1466,['01230']
1466,1467,['01230']
1467,1468,['01230']
1468,1377,['01230']
1377,1378,"['01230', '068A1', '00681']"
1378,4514,['01230']
4514,4515,['01230']
4515,1995,['01230']
1359,274,['01230']
274,7164,['01230']
7164,1505,['01230']
1505,4509,['01230']
4509,499,['01230']
499,500,['01230']
500,501,['01230']
501,1484,['01230']
1484,1481,['01230']
1481,7320,['01230']
7320,1486,['01230']
1486,1487,['01230']
1487,1489,['01230']
1489,1490,['01230']
1490,1488,['01230']
7149,7277,['01400']
7277,6363,['01400']
6363,6361,['01400']
6361,6367,['01400']
6367,4985,['01400']
4985,6219,['01400']
6229,6364,['01400']
6364,1558,['01400']
1558,4542,['01400']
334,7581,['01400']
1076,1021,"['01400', '01420']"
1021,6042,['01400']
6042,1023,['01400']
1023,1024,"['01400', '01420']"
1024,895,"['01400', '01420']"
895,1022,['01400']
226,44,['00010']
49,228,['00010']
228,229,"['00010', '01041']"
229,227,"['00010', '01041']"
227,51,['00010']
51,230,['00010']
230,52,['00010']
52,231,['00010']
231,265,['00010']
265,1641,['00010']
1642,271,['00010']
271,213,['00010']
214,340,['00010']
340,4432,['00010']
119,350,['00010']
354,355,"['00010', '00470']"
355,356,"['00010', '00470']"
356,357,"['00010', '00470']"
357,390,"['00010', '00470']"
390,372,"['00010', '00470']"
372,373,"['00010', '00470']"
373,374,"['00010', '00470']"
374,375,"['00010', '00470']"
375,2804,"['00010', '00470']"
2804,376,"['00010', '00470']"
376,377,"['00010', '00470']"
377,378,"['00010', '00470']"
378,380,"['00010', '00470']"
1375,1376,"['068A1', '00681']"
1376,1377,"['068A1', '00681']"
1378,1379,"['068A1', '00681']"
1379,1380,"['068A1', '00681']"
1380,1381,"['068A1', '01221', '00681', '00170']"
1381,1382,"['068A1', '01221', '00681']"
1382,1383,"['068A1', '01221', '00681']"
1383,1384,"['068A1', '01221', '00681']"
1384,1385,"['068A1', '01221', '00681']"
1385,1348,"['068A1', '01221', '00681']"
7589,1358,"['068A1', '00681']"
7665,1355,['068A1']
568,570,"['00311', '031A1']"
570,573,['00311']
573,575,['00311']
575,576,"['00311', '031A1']"
576,577,"['00311', '031A1']"
577,579,"['00311', '031A1']"
579,580,"['00311', '031A1']"
580,581,"['00311', '031A1']"
581,582,"['00311', '031A1']"
582,583,"['00311', '031A1']"
583,584,"['00311', '031A1']"
584,585,"['00311', '031A1']"
585,586,"['00311', '031B1', '031A1']"
586,588,"['00311', '031A1']"
588,589,"['00311', '031B1', '031D1']"
589,591,"['00311', '031B1']"
591,592,"['00311', '00321', '031B1', '031D1', '031A1']"
592,593,"['00311', '00321', '031D1', '031A1']"
593,594,"['00311', '031D1', '031A1']"
594,595,"['00311', '031D1', '031A1']"
595,596,"['00311', '00321', '031D1', '031A1']"
596,597,"['00311', '00321', '031B1', '031D1', '031A1']"
597,598,"['00311', '00321', '031B1', '031D1', '031A1']"
598,599,"['00311', '00321', '031B1', '031D1', '031A1']"
599,600,"['00311', '00321', '031B1', '031D1', '031A1']"
600,601,"['00311', '00321', '031B1', '031D1', '031A1']"
601,602,"['00311', '031B1', '031D1']"
602,603,"['00311', '031B1', '031D1']"
603,604,"['00311', '00321', '031B1', '031D1', '031A1']"
604,567,['00311']
567,605,['00311']
614,572,['00311']
572,574,['00311']
574,615,['00311']
620,7569,"['00311', '00321', '031A1']"
7569,587,['00311']
587,590,['00311']
590,569,['00311']
569,571,['00311']
5047,3134,['01110']
3134,3143,"['01110', '01111']"
3144,3221,['01110']
3221,3222,"['01110', '01111']"
3228,7472,['01110']
3237,6103,['01110']
6103,7554,['01110']
7554,2031,['01110']
2039,2037,['01110']
2037,3046,"['01110', '00590']"
3046,3048,['01110']
3048,3047,['01110']
3047,3049,['01110']
3049,3051,['01110']
3051,3052,"['01110', '00590', '007D0']"
3052,3053,"['01110', '00590', '007D0']"
3053,3054,"['01110', '00590', '007D0']"
3054,3055,"['01110', '00590', '007D0']"
3055,3056,"['01110', '00590', '007D0']"
3056,3057,"['01110', '00590', '007D0']"
3057,3229,['01110']
3229,3050,['01110']
6122,35,['00110']
35,36,['00110']
36,37,['00110']
40,41,['00110']
41,42,['00110']
42,43,['00110']
43,44,['00110']
261,271,['00110']
271,404,['00110']
848,849,['00110']
849,852,['00110']
852,853,"['00110', '00440']"
853,854,"['00110', '00440', '00610']"
854,855,"['00110', '00440', '00610']"
855,856,['00110']
856,858,['00110']
858,859,['00110']
859,860,['00110']
860,861,['00110']
861,862,"['00110', '00170']"
862,3014,['00110']
3014,3015,['00110']
3015,3017,['00110']
3017,3018,['00110']
3018,3019,['00110']
3019,3020,['00110']
3020,3021,['00110']
3021,3022,['00110']
3022,442,['00110']
442,443,['00110']
443,444,['00110']
444,445,"['00110', '00470', '01160']"
4848,850,['00110']
851,857,['00110']
857,449,['00110']
449,3016,['00110']
3016,441,['00110']
6285,6286,['015B1']
6286,6287,['015B1']
6287,6288,['015B1']
6288,6342,['015B1']
6342,6298,['015B1']
6298,6336,['015B1']
6336,7069,['015B1']
7069,7443,['015B1']
7443,7444,['015B1']
7444,2941,['015B1']
2942,7065,"['015B1', '015D1']"
7065,7063,"['015B1', '015D1']"
7063,1137,"['015B1', '015D1']"
1137,5131,"['015B1', '015D1']"
5132,1331,"['015B1', '015D1']"
1334,2985,"['015B1', '015D1']"
2985,2986,"['015B1', '015D1']"
2986,2988,"['015B1', '015D1']"
2988,3001,"['015B1', '015D1']"
353,7589,['015B1']
7589,354,['015B1']
4213,5139,['01840']
5139,4214,['01840']
4215,4216,"['01840', '084X0']"
4216,4289,['01840']
4289,4290,['01840']
4290,4291,['01840']
4291,4222,['01840']
4225,4226,['01840']
4226,7462,['01840']
7462,7461,"['01840', '01841', '084X1']"
7461,4227,['01840']
4229,4230,['01840']
4230,4232,['01840']
4232,7351,['01840']
7351,4234,['01840']
4234,4235,['01840']
4235,6019,['01840']
6019,4236,['01840']
4236,4650,['01840']
4650,4651,['01840']
4651,4652,['01840']
4652,4653,['01840']
4653,4654,['01840']
4654,4655,['01840']
4655,6138,['01840']
6138,4656,['01840']
1426,1427,['01221']
1427,1428,['01221']
1428,1429,['01221']
1429,1430,['01221']
1430,1432,['01221']
1432,1433,['01221']
1433,1434,['01221']
1434,1435,['01221']
1435,7439,['01221']
7439,7454,['01221']
7454,1380,['01221']
1359,279,['01221']
279,3,['01221']
3,12,['01221']
14,53,['01221']
53,54,['01221']
54,55,['01221']
55,56,['01221']
56,58,['01221']
60,820,['01221']
820,821,['01221']
821,63,['01221']
63,64,['01221']
64,65,['01221']
65,66,['01221']
66,4498,['01221']
4498,1660,"['01221', '070D0']"
1661,4524,['01221']
4524,4523,['01221']
4523,4322,['01221']
4795,4688,['02391']
2678,4630,['02391']
4631,5138,['02391']
5138,4611,['02391']
4611,4612,"['02391', '025A0']"
4612,4613,"['02391', '025A0']"
4613,3370,"['02391', '025A0']"
3370,7168,"['02391', '025A0']"
7168,4616,"['02391', '025A0']"
4616,2227,"['02391', '025D1']"
2227,2229,['02391']
2229,6133,['02391']
6133,2228,['02391']
2228,6127,['02391']
6127,4826,['02391']
4826,1912,['02391']
1895,1896,['02391']
1896,1897,['02391']
1897,1844,['02391']
1844,6073,['02391']
6073,4493,['02391']
4362,7026,['02391']
7026,4715,['02391']
3605,3607,['01420']
7327,3636,['01420']
3636,3629,['01420']
3629,3630,"['01420', '042D1']"
3630,3631,"['01420', '042D1']"
4339,3606,['01420']
3606,6010,['01420']
3656,3633,['01420']
3633,7194,['01420']
7194,7196,['01420']
7196,6310,['01420']
6310,6311,"['01420', '042D1']"
6311,7399,['01420']
7399,7398,['01420']
301,336,"['01420', '014C0']"
1017,1019,['01420']
1021,1023,['01420']
895,1025,['01420']
1025,1026,['01420']
1026,1027,['01420']
1027,1028,['01420']
1028,2818,['01420']
2818,1018,['01420']
1018,3012,['01420']
3012,877,['01420']
877,1022,['01420']
1022,2819,['01420']
2819,6042,['01420']
3592,3593,['00321']
3593,3595,['00321']
3595,3596,"['00321', '042D0']"
3596,3597,"['00321', '042D0']"
3597,3598,"['00321', '042D0']"
928,929,"['00321', '031D1']"
929,930,"['00321', '031D1']"
930,931,"['00321', '031D1']"
931,587,"['00321', '031D1']"
587,589,"['00321', '031A1']"
589,590,"['00321', '031D1', '031A1']"
590,591,"['00321', '031D1', '031A1']"
593,595,"['00321', '031B1']"
601,3624,['00321']
3624,603,['00321']
604,605,"['00321', '031B1', '031D1', '031A1']"
609,611,['00321']
611,3587,['00321']
3587,612,['00321']
615,3594,['00321']
3594,616,['00321']
7569,588,['00321']
588,594,['00321']
594,3588,['00321']
3588,610,['00321']
610,602,['00321']
4533,4844,['045A1']
4844,4177,['045A1']
4178,4142,['045A1']
4142,4143,['045A1']
4143,4144,['045A1']
4144,5088,['045A1']
5088,5089,['045A1']
5089,4176,['045A1']
4176,4149,['045A1']
2997,4156,['045A1']
4156,4169,"['045A1', '045A0']"
4169,4170,"['045A1', '045A0']"
3140,3545,['045A1']
3545,3546,['045A1']
3546,3551,"['045A1', '045A0']"
3551,3547,"['045A1', '045A0']"
3547,3548,"['045A1', '045A0']"
3548,3552,['045A1']
3552,3553,['045A1']
3553,3554,"['045A1', '007B1']"
3554,3555,['045A1']
3555,3556,"['045A1', '007B1']"
3556,3557,"['045A1', '007B1']"
3557,3560,['045A1']
3560,7323,['045A1']
7323,3561,['045A1']
3561,3225,['045A1']
3230,3231,"['045A1', '007B1']"
3231,3246,"['045A1', '007B1']"
3246,3247,"['045A1', '007B1']"
3247,7056,"['045A1', '007B1']"
7056,3248,['045A1']
3248,3343,['045A1']
3343,3236,['045A1']
3070,4983,"['045A1', '00591', '01111']"
7391,493,"['025B0', '025A0', '00260', '00250']"
400,7588,['025B0']
7588,7392,['025B0']
7392,312,"['025B0', '025A0', '00250', '025D0']"
2637,2721,"['025B0', '025A0', '025X0']"
2721,7012,"['025B0', '025A0', '079A0', '066X0']"
7012,2201,"['025B0', '066X0', '025X0']"
4599,4601,"['025B0', '025A0']"
4601,5058,"['025B0', '025A0']"
5058,4602,"['025B0', '025A0']"
4602,4603,"['025B0', '025A0']"
4603,4604,"['025B0', '02390', '025A0']"
4604,4605,"['025B0', '025A0']"
4605,4562,"['025B0', '025A0']"
4562,7386,"['025B0', '025A0']"
7386,4607,"['025B0', '025A0']"
4607,7140,['025B0']
7140,7141,['025B0']
7141,7138,['025B0']
7138,3370,['025B0']
3370,7231,['025B0']
7231,7128,"['025B0', '025D0']"
7128,7117,"['025B0', '025D0']"
7117,7118,"['025B0', '025D0']"
7118,6289,"['025B0', '025D0']"
4747,2960,"['076A0', '02201', '02360', '02381']"
2960,1840,['076A0']
7374,2241,['076A0']
2243,2200,"['076A0', '00760']"
2200,5006,['076A0']
5006,5007,"['076A0', '00760']"
5007,2655,"['076A0', '00760']"
2206,4798,"['076A0', '00760']"
4798,4795,"['076A0', '00760']"
4795,2675,"['076A0', '00760']"
2675,2124,"['076A0', '00760']"
2125,2126,"['076A0', '00760']"
2126,2127,"['076A0', '00760']"
2129,2130,"['076A0', '00760']"
2130,2158,"['076A0', '00760']"
2158,2159,"['076A0', '00760', '00681']"
4409,2173,"['076A0', '00760', '00681']"
2173,2174,"['076A0', '00760', '00681']"
2174,3425,"['076A0', '00760', '00681']"
3425,2763,"['076A0', '00760']"
2763,2619,"['076A0', '00760']"
2619,2620,"['076A0', '00760']"
2620,2345,"['076A0', '00760']"
2345,5008,"['076A0', '00760']"
4347,4341,"['076A0', '00760']"
4341,7026,['076A0']
284,4504,['01201']
4504,7028,['01201']
7028,5147,['01201']
5147,68,['01201']
68,30,['01201']
30,69,['01201']
69,828,['01201']
828,829,['01201']
829,830,['01201']
830,831,['01201']
831,75,['01201']
75,4501,['01201']
4501,4935,['01201']
4935,4502,['01201']
4502,4936,['01201']
4936,79,['01201']
263,4725,['01201']
324,7479,['027B1']
7479,7485,['027B1']
7485,7486,['027B1']
7486,7487,['027B1']
7487,1634,['027B1']
1638,992,['027B1']
992,7044,"['027B1', '017A0']"
7044,993,['027B1']
993,5060,['027B1']
5060,5061,['027B1']
5061,1231,['027B1']
1231,1232,"['027B1', '027B0']"
1232,1233,['027B1']
1233,1234,"['027B1', '027B0']"
1234,7358,"['027B1', '027B0']"
7358,1235,['027B1']
1235,1251,"['027B1', '017A0']"
1251,253,"['027B1', '017A0']"
253,5033,['027B1']
5033,7130,['027B1']
7130,7484,['027B1']
7484,1237,['027B1']
1237,1238,['027B1']
1238,1239,['027B1']
1239,247,['027B1']
247,1240,['027B1']
1240,1277,['027B1']
4415,303,['027B1']
303,1241,['027B1']
1241,1242,['027B1']
1242,1635,['027B1']
2051,6086,['00041']
6086,3161,['00041']
3164,3084,['00041']
473,475,['00041']
400,4705,['00041']
4705,281,['00041']
281,7330,['00041']
7330,6,['00041']
6,194,['00041']
195,196,"['00041', '00831', '01401']"
4680,91,['00041']
94,126,"['00041', '017A0']"
126,6182,['00041']
323,332,['00041']
332,90,['00041']
19,1628,['041B0']
5074,6054,['041B0']
3865,7133,['041B0']
7133,7134,['041B0']
7134,7135,['041B0']
7135,7136,['041B0']
7136,3874,['041B0']
3874,21,['041B0']
1627,3867,['041B0']
7279,4658,['01841']
4658,4659,['01841']
4659,4660,['01841']
4660,4661,['01841']
4661,4238,['01841']
4238,4239,['01841']
4239,4237,['01841']
4237,3442,['01841']
3442,4240,['01841']
4240,4241,['01841']
4241,4242,['01841']
4242,4243,['01841']
4243,4244,['01841']
4244,4277,['01841']
4277,4278,['01841']
4278,4279,['01841']
4279,7462,['01841']
7461,4281,"['01841', '084X1']"
4281,4283,"['01841', '084X1']"
4283,4657,['01841']
4657,4284,['01841']
4284,4292,['01841']
4292,4293,['01841']
4293,4294,['01841']
4294,4295,['01841']
4301,5135,['01841']
5135,4303,['01841']
4168,4280,['01841']
4280,4282,['01841']
4282,4302,['01841']
7296,4273,['084X1']
4273,4277,['084X1']
4277,7462,['084X1']
4284,4295,['084X1']
4296,4301,['084X1']
4302,4591,['084X1']
4591,4590,['084X1']
4590,7366,['084X1']
7366,7367,['084X1']
7367,7368,['084X1']
7368,3143,['084X1']
3143,4260,['084X1']
4260,3144,['084X1']
3145,5128,['084X1']
5128,4266,['084X1']
4266,4253,['084X1']
4253,4268,['084X1']
4268,2060,['084X1']
2060,2062,['084X1']
2062,2064,['084X1']
2064,4727,"['084X1', '01181']"
4727,4282,['084X1']
4282,768,['084X1']
768,772,['084X1']
772,775,['084X1']
775,906,['084X1']
906,909,"['084X1', '041X0', '032X1']"
786,791,"['084X1', '067X0', '066X0', '025X0']"
791,792,['084X1']
7587,317,['084X1']
4495,1279,['01500']
1279,1934,"['01500', '054A0']"
2311,5025,['01500']
5025,4854,['01500']
4854,1438,['01500']
1438,4855,['01500']
4855,1439,['01500']
1439,1440,['01500']
1440,1386,['01500']
1386,1387,['01500']
1387,1388,['01500']
1388,1389,['01500']
1389,3355,['01500']
3355,3356,"['01500', '00170']"
3356,1441,['01500']
1441,1442,['01500']
1442,7414,['01500']
7414,1396,['01500']
1396,2317,['01500']
2319,2320,['01500']
2320,2321,['01500']
2321,2322,['01500']
2322,1095,['01500']
1095,1096,['01500']
1096,1097,"['01500', '054A0']"
1097,1099,"['01500', '054A0']"
1099,6132,"['01500', '054A0']"
6132,4861,['01500']
4861,4862,['01500']
4862,6163,['01500']
4747,7298,['017A0']
7298,2294,"['017A0', '02201']"
2294,1816,['017A0']
4976,2510,['017A0']
1581,4793,"['017A0', '02201']"
985,6039,['017A0']
6039,987,['017A0']
987,988,['017A0']
988,138,['017A0']
138,139,['017A0']
139,140,['017A0']
140,141,['017A0']
143,92,['017A0']
126,989,['017A0']
989,6009,['017A0']
6009,990,['017A0']
990,991,['017A0']
991,992,['017A0']
7044,998,['017A0']
998,999,['017A0']
999,1000,['017A0']
1000,993,['017A0']
993,1001,['017A0']
1001,5060,['017A0']
5060,1002,['017A0']
1002,5061,['017A0']
5061,1003,['017A0']
1003,1235,['017A0']
253,1004,['017A0']
1004,1006,['017A0']
1006,7130,['017A0']
7130,1009,['017A0']
1009,1010,['017A0']
1010,1237,['017A0']
1237,1253,['017A0']
1253,1012,['017A0']
1012,997,['017A0']
997,1005,['017A0']
1005,1007,['017A0']
1007,1008,['017A0']
1884,7155,['02390']
7155,1887,['02390']
1887,1888,['02390']
1888,1889,['02390']
1890,4820,['02390']
